"","lhs","op","rhs","mi","epc","sepc.lv","sepc.all","sepc.nox"
"303","nar_7correct","~~","nar_8correct",0.388985049117074,0.0692116658247384,0.0692116658247384,0.0439081891049506,0.0439081891049506
"304","nar_7correct","~~","nar_1",6.02267375030637,0.263480814179034,0.263480814179034,0.153148347856706,0.153148347856706
"305","nar_7correct","~~","nar_2",0.184642151726605,0.0502958413431567,0.0502958413431567,0.0281844828863734,0.0281844828863734
"306","nar_7correct","~~","nar_3",2.05521098598446,-0.160361989150224,-0.160361989150224,-0.0980825183608025,-0.0980825183608025
"307","nar_7correct","~~","nar_4",0.338688146284068,0.0681014476371656,0.0681014476371656,0.0355738277873418,0.0355738277873418
"308","nar_7correct","~~","security_1",2.20282089384135,-0.135021536518532,-0.135021536518532,-0.107791029910887,-0.107791029910887
"309","nar_7correct","~~","security_2",3.82000096585981,0.179122495351535,0.179122495351535,0.122419561819903,0.122419561819903
"310","nar_7correct","~~","security_3",0.345605703047775,0.0547576190427174,0.0547576190427174,0.0390024341011967,0.0390024341011967
"311","nar_7correct","~~","security_freedom_1.security_1",0.304400312557472,0.050462645624844,0.050462645624844,0.0334450893579033,0.0334450893579033
"312","nar_7correct","~~","security_freedom_1.security_2",2.51169014263627,-0.185915148243202,-0.185915148243202,-0.0605036474893321,-0.0605036474893321
"313","nar_7correct","~~","security_freedom_1.security_3",0.215095981376231,-0.0450880277145954,-0.0450880277145954,-0.0145925996917844,-0.0145925996917844
"314","nar_7correct","~~","security_freedom_2.security_1",0.784921148638427,0.120004228421495,0.120004228421495,0.0600312888239611,0.0600312888239611
"315","nar_7correct","~~","security_freedom_2.security_2",4.26134528469497,-0.376173126304428,-0.376173126304428,-0.121548361040455,-0.121548361040455
"316","nar_7correct","~~","security_freedom_2.security_3",0.135670786280577,0.0509066165070902,0.0509066165070902,0.0154720497857379,0.0154720497857379
"317","nar_7correct","~~","security_freedom_3.security_1",0.105316860282643,0.0375279625996528,0.0375279625996528,0.0161108056107246,0.0161108056107246
"318","nar_7correct","~~","security_freedom_3.security_2",0.877327969433211,0.117396234644974,0.117396234644974,0.0354935364076959,0.0354935364076959
"319","nar_7correct","~~","security_freedom_3.security_3",0.250739290540795,0.058133849392514,0.058133849392514,0.0166309057435187,0.0166309057435187
"320","nar_7correct","~~","institution_trust_5",0.000873801964317873,-0.00372437486426194,-0.00372437486426194,-0.00181536677889229,-0.00181536677889229
"321","nar_8correct","~~","nar_1",0.174425928600912,0.0416465770325143,0.0416465770325143,0.026864082708359,0.026864082708359
"322","nar_8correct","~~","nar_2",0.50839551733298,0.0776144479774393,0.0776144479774393,0.0482669605073806,0.0482669605073806
"323","nar_8correct","~~","nar_3",0.216262472053606,0.0484242019826099,0.0484242019826099,0.0328686623783207,0.0328686623783207
"324","nar_8correct","~~","nar_4",2.42830044844756,-0.169282131735185,-0.169282131735185,-0.098132928263216,-0.098132928263216
"325","nar_8correct","~~","security_1",0.880731818107624,0.0791466039988503,0.0791466039988503,0.0701198930587102,0.0701198930587102
"326","nar_8correct","~~","security_2",0.106062824641246,-0.0276692163454456,-0.0276692163454456,-0.0209858678369636,-0.0209858678369636
"327","nar_8correct","~~","security_3",0.558401903424783,-0.0645244728584242,-0.0645244728584242,-0.0510036204683919,-0.0510036204683919
"328","nar_8correct","~~","security_freedom_1.security_1",7.74241822468231,0.235929703009815,0.235929703009815,0.173529913527278,0.173529913527278
"329","nar_8correct","~~","security_freedom_1.security_2",0.302865670602906,0.0598485441278268,0.0598485441278268,0.0216147269937491,0.0216147269937491
"330","nar_8correct","~~","security_freedom_1.security_3",0.958038149407743,0.0882131458893893,0.0882131458893893,0.0316835710782679,0.0316835710782679
"331","nar_8correct","~~","security_freedom_2.security_1",5.07977615072885,-0.28301056910809,-0.28301056910809,-0.157113374870381,-0.157113374870381
"332","nar_8correct","~~","security_freedom_2.security_2",0.180111224064782,-0.0716938020573172,-0.0716938020573172,-0.0257082395258422,-0.0257082395258422
"333","nar_8correct","~~","security_freedom_2.security_3",0.501522068439294,-0.0907345948041575,-0.0907345948041575,-0.0306038391022857,-0.0306038391022857
"334","nar_8correct","~~","security_freedom_3.security_1",2.19107327727467,-0.158683329735153,-0.158683329735153,-0.0756002026798729,-0.0756002026798729
"335","nar_8correct","~~","security_freedom_3.security_2",0.836695604053007,-0.106280537462821,-0.106280537462821,-0.0356597448436956,-0.0356597448436956
"336","nar_8correct","~~","security_freedom_3.security_3",0.201731759616574,-0.0483394652090074,-0.0483394652090074,-0.0153468075419709,-0.0153468075419709
"337","nar_8correct","~~","institution_trust_5",0.0909890998649709,0.0357676422242791,0.0357676422242791,0.0193477601030548,0.0193477601030548
"338","nar_1","~~","nar_2",1.02416469023774,0.146885886910784,0.146885886910784,0.0836921150730672,0.0836921150730672
"339","nar_1","~~","nar_3",2.9907810612838,-0.254979520652717,-0.254979520652717,-0.158570338714123,-0.158570338714123
"340","nar_1","~~","nar_4",4.34186590982858,-0.265839671426325,-0.265839671426325,-0.141195392794102,-0.141195392794102
"341","nar_1","~~","security_1",1.55071663528095,-0.112629621896376,-0.112629621896376,-0.091423676453424,-0.091423676453424
"342","nar_1","~~","security_2",4.24839610389692,0.187803422450849,0.187803422450849,0.130506058145975,0.130506058145975
"343","nar_1","~~","security_3",0.0887929498645278,-0.0275940905377924,-0.0275940905377924,-0.0199843358917349,-0.0199843358917349
"344","nar_1","~~","security_freedom_1.security_1",1.73525573718044,-0.119784811204541,-0.119784811204541,-0.0807217516733501,-0.0807217516733501
"345","nar_1","~~","security_freedom_1.security_2",0.0663360351467721,0.0300385496949106,0.0300385496949106,0.00993967582064655,0.00993967582064655
"346","nar_1","~~","security_freedom_1.security_3",0.0626505535147808,0.0241924584532523,0.0241924584532523,0.00796118863592505,0.00796118863592505
"347","nar_1","~~","security_freedom_2.security_1",8.43952969383906,-0.391214709077554,-0.391214709077554,-0.198986115322526,-0.198986115322526
"348","nar_1","~~","security_freedom_2.security_2",0.988592476289528,0.180133926789993,0.180133926789993,0.0591811414221992,0.0591811414221992
"349","nar_1","~~","security_freedom_2.security_3",0.0627112097228086,-0.0344093213799405,-0.0344093213799405,-0.0106334993526565,-0.0106334993526565
"350","nar_1","~~","security_freedom_3.security_1",5.71210910728267,0.274774698092517,0.274774698092517,0.119940399144153,0.119940399144153
"351","nar_1","~~","security_freedom_3.security_2",1.73555211332222,0.164158912174641,0.164158912174641,0.0504645088028921,0.0504645088028921
"352","nar_1","~~","security_freedom_3.security_3",0.0127839230955094,-0.0130503577000176,-0.0130503577000176,-0.0037960831478737,-0.0037960831478737
"353","nar_1","~~","institution_trust_5",1.10211321512238e-05,-0.000419558294088675,-0.000419558294088675,-0.000207936048938363,-0.000207936048938363
"354","nar_2","~~","nar_3",0.772463597566871,0.164781927207334,0.164781927207334,0.0987963513054303,0.0987963513054303
"355","nar_2","~~","nar_4",0.0595345236416395,0.0363041472048009,0.0363041472048009,0.0185896686292537,0.0185896686292537
"356","nar_2","~~","security_1",1.00787943730092,-0.0987277301406004,-0.0987277301406004,-0.0772609212251677,-0.0772609212251677
"357","nar_2","~~","security_2",0.593377207221101,-0.076314043495385,-0.076314043495385,-0.0511265290206508,-0.0511265290206508
"358","nar_2","~~","security_3",0.22262456917634,0.047507434801784,0.047507434801784,0.0331703375537023,0.0331703375537023
"359","nar_2","~~","security_freedom_1.security_1",0.872604318882775,-0.0923584481500881,-0.0923584481500881,-0.060003989492974,-0.060003989492974
"360","nar_2","~~","security_freedom_1.security_2",1.65532679897618,0.163152573872399,0.163152573872399,0.0520477384717109,0.0520477384717109
"361","nar_2","~~","security_freedom_1.security_3",4.10734895217691,0.212983617210917,0.212983617210917,0.067570756862823,0.067570756862823
"362","nar_2","~~","security_freedom_2.security_1",1.29965752610082,0.166923865288932,0.166923865288932,0.0818541504642898,0.0818541504642898
"363","nar_2","~~","security_freedom_2.security_2",2.40359423290403,0.305397373597651,0.305397373597651,0.0967314711609788,0.0967314711609788
"364","nar_2","~~","security_freedom_2.security_3",0.0864379011346013,0.043924160902078,0.043924160902078,0.0130863415042744,0.0130863415042744
"365","nar_2","~~","security_freedom_3.security_1",2.20171075816721,-0.185484008885527,-0.185484008885527,-0.0780566482162761,-0.0780566482162761
"366","nar_2","~~","security_freedom_3.security_2",0.0169276478485158,-0.0176275433959166,-0.0176275433959166,-0.00522429932477935,-0.00522429932477935
"367","nar_2","~~","security_freedom_3.security_3",4.05984556629743,-0.25286745996423,-0.25286745996423,-0.070912193828511,-0.070912193828511
"368","nar_2","~~","institution_trust_5",1.14521004920001,-0.151511888134934,-0.151511888134934,-0.0723933812270902,-0.0723933812270902
"369","nar_3","~~","nar_4",1.94180103213902,0.207928686911353,0.207928686911353,0.116209598226747,0.116209598226747
"370","nar_3","~~","security_1",0.00830840011452189,-0.00854878623488491,-0.00854878623488491,-0.00730192499233904,-0.00730192499233904
"371","nar_3","~~","security_2",1.69938673844282,-0.123167367291979,-0.123167367291979,-0.0900636788346315,-0.0900636788346315
"372","nar_3","~~","security_3",0.385423440323401,0.059614890745554,0.059614890745554,0.0454313081809606,0.0454313081809606
"373","nar_3","~~","security_freedom_1.security_1",1.01660004691857,0.0950721767475764,0.0950721767475764,0.0674169524702661,0.0674169524702661
"374","nar_3","~~","security_freedom_1.security_2",0.0136249644500852,0.0141165993858385,0.0141165993858385,0.004915301974857,0.004915301974857
"375","nar_3","~~","security_freedom_1.security_3",0.0629195137996761,-0.0251401821958583,-0.0251401821958583,-0.00870548929076628,-0.00870548929076628
"376","nar_3","~~","security_freedom_2.security_1",3.29503531352296,-0.253480416575179,-0.253480416575179,-0.13566845051484,-0.13566845051484
"377","nar_3","~~","security_freedom_2.security_2",0.00629836043690681,0.0149093539379033,0.0149093539379033,0.00515434518430266,0.00515434518430266
"378","nar_3","~~","security_freedom_2.security_3",0.0197135408812433,-0.0200052521125484,-0.0200052521125484,-0.00650535475136709,-0.00650535475136709
"379","nar_3","~~","security_freedom_3.security_1",0.000535989798143181,-0.00276003726754158,-0.00276003726754158,-0.0012677410433004,-0.0012677410433004
"380","nar_3","~~","security_freedom_3.security_2",0.114463682222992,0.043715724787119,0.043715724787119,0.0141411953698131,0.0141411953698131
"381","nar_3","~~","security_freedom_3.security_3",0.271443685632701,0.0623574580403779,0.0623574580403779,0.0190865994014414,0.0190865994014414
"382","nar_3","~~","institution_trust_5",0.476044317053693,0.0956915292141267,0.0956915292141267,0.0499042836479587,0.0499042836479587
"383","nar_4","~~","security_1",5.33844273340502,0.228008104355985,0.228008104355985,0.166328731225669,0.166328731225669
"384","nar_4","~~","security_2",0.803549691950746,-0.0891156793935004,-0.0891156793935004,-0.0556534673901954,-0.0556534673901954
"385","nar_4","~~","security_3",0.34627519282227,0.0594557993384531,0.0594557993384531,0.0386971332694106,0.0386971332694106
"386","nar_4","~~","security_freedom_1.security_1",0.660741927842148,-0.0806478380106354,-0.0806478380106354,-0.0488418931826989,-0.0488418931826989
"387","nar_4","~~","security_freedom_1.security_2",0.0768939426939269,-0.035286378856914,-0.035286378856914,-0.0104932806291082,-0.0104932806291082
"388","nar_4","~~","security_freedom_1.security_3",0.00385299603098913,0.0065459645881191,0.0065459645881191,0.00193589811646614,0.00193589811646614
"389","nar_4","~~","security_freedom_2.security_1",5.26628112681417,0.337182377761229,0.337182377761229,0.154128659956122,0.154128659956122
"390","nar_4","~~","security_freedom_2.security_2",2.17770364963972,-0.291704464863448,-0.291704464863448,-0.0861274982484486,-0.0861274982484486
"391","nar_4","~~","security_freedom_2.security_3",0.00554228553160009,0.0111610432208456,0.0111610432208456,0.00309967261593099,0.00309967261593099
"392","nar_4","~~","security_freedom_3.security_1",0.684534899012958,0.103784647048848,0.103784647048848,0.0407129712304482,0.0407129712304482
"393","nar_4","~~","security_freedom_3.security_2",0.978016773850934,-0.13445458344155,-0.13445458344155,-0.0371456644789604,-0.0371456644789604
"394","nar_4","~~","security_freedom_3.security_3",0.65813063481988,-0.102165253743364,-0.102165253743364,-0.0267071443739347,-0.0267071443739347
"395","nar_4","~~","institution_trust_5",0.19963336075762,0.0609231708675388,0.0609231708675388,0.027135067784246,0.027135067784246
"396","security_1","~~","security_2",0.428000013862945,-0.312598695163963,-0.312598695163963,-0.298353122266272,-0.298353122266272
"397","security_1","~~","security_3",8.22425175184918,1.95820498778691,1.95820498778691,1.94781651817867,1.94781651817867
"398","security_1","~~","security_freedom_1.security_1",0.319949264103678,0.0439670754085047,0.0439670754085047,0.0406942135234912,0.0406942135234912
"399","security_1","~~","security_freedom_1.security_2",0.683287585908495,-0.0820272243385475,-0.0820272243385475,-0.0372792813917613,-0.0372792813917613
"400","security_1","~~","security_freedom_1.security_3",3.23599124794727,-0.147928119222179,-0.147928119222179,-0.0668597737264617,-0.0668597737264617
"401","security_1","~~","security_freedom_2.security_1",10.0314277259459,-0.364165919488506,-0.364165919488506,-0.254403542603183,-0.254403542603183
"402","security_1","~~","security_freedom_2.security_2",0.022404718729254,0.0230779704531251,0.0230779704531251,0.0104136191388969,0.0104136191388969
"403","security_1","~~","security_freedom_2.security_3",8.57960435874308,0.342404096754602,0.342404096754602,0.145330012194521,0.145330012194521
"404","security_1","~~","security_freedom_3.security_1",1.13241557204389,0.104086784619298,0.104086784619298,0.0624023003636589,0.0624023003636589
"405","security_1","~~","security_freedom_3.security_2",0.942935390945299,0.102938155353034,0.102938155353034,0.0434624518619881,0.0434624518619881
"406","security_1","~~","security_freedom_3.security_3",1.93364875354055,0.136542654976977,0.136542654976977,0.0545503951005687,0.0545503951005687
"407","security_1","~~","institution_trust_5",5.91661891201251,0.251326407183682,0.251326407183682,0.171077090585632,0.171077090585632
"408","security_2","~~","security_3",2.84902281903716,-0.685062659190897,-0.685062659190897,-0.583366253308968,-0.583366253308968
"409","security_2","~~","security_freedom_1.security_1",0.292332781522359,-0.0421963772844498,-0.0421963772844498,-0.0334350026753401,-0.0334350026753401
"410","security_2","~~","security_freedom_1.security_2",0.560420811939977,-0.074829648793456,-0.074829648793456,-0.0291141648902469,-0.0291141648902469
"411","security_2","~~","security_freedom_1.security_3",0.166280586234253,0.0337787769077556,0.0337787769077556,0.0130701087562438,0.0130701087562438
"412","security_2","~~","security_freedom_2.security_1",0.625697662486051,0.091391045475338,0.091391045475338,0.0546573554083141,0.0546573554083141
"413","security_2","~~","security_freedom_2.security_2",0.000641575242908235,-0.00393323402374768,-0.00393323402374768,-0.0015194099938122,-0.0015194099938122
"414","security_2","~~","security_freedom_2.security_3",2.66882992033202,-0.192380580093028,-0.192380580093028,-0.0699034647518572,-0.0699034647518572
"415","security_2","~~","security_freedom_3.security_1",0.015555471882941,0.0122891279306072,0.0122891279306072,0.00630735370807573,0.00630735370807573
"416","security_2","~~","security_freedom_3.security_2",0.205432806341496,-0.0484032118788642,-0.0484032118788642,-0.0174957730482983,-0.0174957730482983
"417","security_2","~~","security_freedom_3.security_3",0.000337625000007805,0.00181761171688766,0.00181761171688766,0.000621658369834098,0.000621658369834098
"418","security_2","~~","institution_trust_5",5.28323133320903,-0.239249125617356,-0.239249125617356,-0.139420041125863,-0.139420041125863
"419","security_3","~~","security_freedom_1.security_1",0.0678457448616446,0.0206849297246853,0.0206849297246853,0.0170815277604953,0.0170815277604953
"420","security_3","~~","security_freedom_1.security_2",0.321210161469018,0.0575788403605772,0.0575788403605772,0.0233474798999071,0.0233474798999071
"421","security_3","~~","security_freedom_1.security_3",9.18869346499296,0.255209054807522,0.255209054807522,0.102914798025502,0.102914798025502
"422","security_3","~~","security_freedom_2.security_1",10.5149018698281,0.381113066325947,0.381113066325947,0.237544660883233,0.237544660883233
"423","security_3","~~","security_freedom_2.security_2",4.82267125783857,-0.346612170791838,-0.346612170791838,-0.139545380891891,-0.139545380891891
"424","security_3","~~","security_freedom_2.security_3",2.10234890440279,-0.173537078439307,-0.173537078439307,-0.0657167715096525,-0.0657167715096525
"425","security_3","~~","security_freedom_3.security_1",0.605114155908463,-0.0779005115019537,-0.0779005115019537,-0.0416689825459652,-0.0416689825459652
"426","security_3","~~","security_freedom_3.security_2",1.91559173470756,-0.150219685732484,-0.150219685732484,-0.0565890327008571,-0.0565890327008571
"427","security_3","~~","security_freedom_3.security_3",10.7819529836974,-0.330117448240305,-0.330117448240305,-0.117669962988627,-0.117669962988627
"428","security_3","~~","institution_trust_5",4.20640944383565,-0.216967230222094,-0.216967230222094,-0.131769669897867,-0.131769669897867
"429","security_freedom_1.security_1","~~","security_freedom_1.security_2",36.7899770417753,0.647836669627276,0.647836669627276,0.244431859842799,0.244431859842799
"430","security_freedom_1.security_1","~~","security_freedom_1.security_3",22.7714045619768,0.419573260706431,0.419573260706431,0.157436250874953,0.157436250874953
"431","security_freedom_1.security_1","~~","security_freedom_2.security_1",3.3019453455715,0.400426249124456,0.400426249124456,0.232235797026473,0.232235797026473
"432","security_freedom_1.security_1","~~","security_freedom_2.security_2",10.8954616572152,-0.57141641026392,-0.57141641026392,-0.214061988224462,-0.214061988224462
"433","security_freedom_1.security_1","~~","security_freedom_2.security_3",8.54043422978017,-0.360704391986001,-0.360704391986001,-0.127101465315633,-0.127101465315633
"434","security_freedom_1.security_1","~~","security_freedom_3.security_2",48.0077637317914,-0.768215939434483,-0.768215939434483,-0.269279892009912,-0.269279892009912
"435","security_freedom_1.security_1","~~","security_freedom_3.security_3",12.0525874474816,-0.357923023511424,-0.357923023511424,-0.118714006421547,-0.118714006421547
"436","security_freedom_1.security_1","~~","institution_trust_5",0.457302837168675,-0.0702473639795507,-0.0702473639795507,-0.0396978086771734,-0.0396978086771734
"437","security_freedom_1.security_2","~~","security_freedom_1.security_3",24.6089797036562,0.527286227339566,0.527286227339566,0.0971511171210052,0.0971511171210052
"438","security_freedom_1.security_2","~~","security_freedom_2.security_1",6.83496832451621,-0.415852843036139,-0.415852843036139,-0.118427001656399,-0.118427001656399
"439","security_freedom_1.security_2","~~","security_freedom_2.security_2",16.2614939149627,0.805928770816428,0.805928770816428,0.148247692133284,0.148247692133284
"440","security_freedom_1.security_2","~~","security_freedom_2.security_3",8.94791068909404,-0.451635108611958,-0.451635108611958,-0.0781432117555024,-0.0781432117555024
"441","security_freedom_1.security_2","~~","security_freedom_3.security_1",56.3558260136848,-0.958102152313681,-0.958102152313681,-0.23415531858091,-0.23415531858091
"442","security_freedom_1.security_2","~~","security_freedom_3.security_3",12.4382030076823,-0.447125752661671,-0.447125752661671,-0.0728192909332738,-0.0728192909332738
"443","security_freedom_1.security_2","~~","institution_trust_5",1.65509919499726,-0.17140498521043,-0.17140498521043,-0.0475624684629183,-0.0475624684629183
"444","security_freedom_1.security_3","~~","security_freedom_2.security_1",10.669137694957,-0.425026655902036,-0.425026655902036,-0.120373774238296,-0.120373774238296
"445","security_freedom_1.security_3","~~","security_freedom_2.security_2",14.8634913832395,-0.638098936132338,-0.638098936132338,-0.116730394300353,-0.116730394300353
"446","security_freedom_1.security_3","~~","security_freedom_3.security_1",10.7771170792798,-0.34578271806084,-0.34578271806084,-0.0840427288657766,-0.0840427288657766
"447","security_freedom_1.security_3","~~","security_freedom_3.security_2",12.5217980935336,-0.401171466019537,-0.401171466019537,-0.068668843263674,-0.068668843263674
"448","security_freedom_1.security_3","~~","institution_trust_5",0.208182612784786,-0.0503787045352166,-0.0503787045352166,-0.0139024897496241,-0.0139024897496241
"449","security_freedom_2.security_1","~~","security_freedom_2.security_2",0.919241288070224,0.25361058289847,0.25361058289847,0.0717088886958568,0.0717088886958568
"450","security_freedom_2.security_1","~~","security_freedom_2.security_3",13.8726504576431,0.67541056137856,0.67541056137856,0.179632844900671,0.179632844900671
"451","security_freedom_2.security_1","~~","security_freedom_3.security_1",4.68071039297066,0.473147161909315,0.473147161909315,0.177747208535548,0.177747208535548
"452","security_freedom_2.security_1","~~","security_freedom_3.security_2",0.690628252630949,-0.13511439419768,-0.13511439419768,-0.0357471154086687,-0.0357471154086687
"453","security_freedom_2.security_1","~~","security_freedom_3.security_3",0.540115898362832,-0.110968205585649,-0.110968205585649,-0.027779835101189,-0.027779835101189
"454","security_freedom_2.security_1","~~","institution_trust_5",0.0196259447641627,-0.0215515841529061,-0.0215515841529061,-0.00919251769171839,-0.00919251769171839
"455","security_freedom_2.security_2","~~","security_freedom_2.security_3",45.6909568296481,1.58850337394932,1.58850337394932,0.272889147412498,0.272889147412498
"456","security_freedom_2.security_2","~~","security_freedom_3.security_1",2.80713196667527,-0.337786465937676,-0.337786465937676,-0.0819651082172556,-0.0819651082172556
"457","security_freedom_2.security_2","~~","security_freedom_3.security_2",9.0819161890382,0.641723608710628,0.641723608710628,0.109664894057456,0.109664894057456
"458","security_freedom_2.security_2","~~","security_freedom_3.security_3",0.435710700267592,0.13023080470383,0.13023080470383,0.0210583842775889,0.0210583842775889
"459","security_freedom_2.security_2","~~","institution_trust_5",0.392910359523431,0.12973013600745,0.12973013600745,0.0357417959809011,0.0357417959809011
"460","security_freedom_2.security_3","~~","security_freedom_3.security_1",0.33480478158112,-0.0862048313671304,-0.0862048313671304,-0.0196757211609193,-0.0196757211609193
"461","security_freedom_2.security_3","~~","security_freedom_3.security_2",1.14758156236774,0.172565081731282,0.172565081731282,0.0277386172835522,0.0277386172835522
"462","security_freedom_2.security_3","~~","institution_trust_5",0.00579495117184692,0.0119491116067396,0.0119491116067396,0.00309658778522839,0.00309658778522839
"463","security_freedom_3.security_1","~~","security_freedom_3.security_2",62.4365898445075,1.0652306677495,1.0652306677495,0.241860082818713,0.241860082818713
"464","security_freedom_3.security_1","~~","security_freedom_3.security_3",21.2248661547403,0.575243319186083,0.575243319186083,0.123584451859548,0.123584451859548
"465","security_freedom_3.security_1","~~","institution_trust_5",0.687607265066589,0.108907034361297,0.108907034361297,0.039865054281316,0.039865054281316
"466","security_freedom_3.security_2","~~","security_freedom_3.security_3",25.4010710626897,0.681825717549754,0.681825717549754,0.103161693957824,0.103161693957824
"467","security_freedom_3.security_2","~~","institution_trust_5",3.58571138613922,0.269550725461483,0.269550725461483,0.0694879928436352,0.0694879928436352
"468","security_freedom_3.security_3","~~","institution_trust_5",0.189443972388342,-0.0573902266802365,-0.0573902266802365,-0.0139990614042587,-0.0139990614042587
"469","needsecurity","~~","intMainstream",7.01760525211219,-2.63013540226644,-1.14755795669659,-1.14755795669659,-1.14755795669659
"470","needsecurity","~~","intMicronarratives",0.0549361779752604,-0.181627484053925,-0.105627537591515,-0.105627537591515,-0.105627537591515
"473","intMainstream","~~","traitneedsecurity",8.03005939594038,0.287502814974117,0.17357000723993,0.17357000723993,0.17357000723993
"474","intMainstream","~~","ssectsec",0.716207768491083,-0.179286844719575,-0.0467065398363707,-0.0467065398363707,-0.0467065398363707
"475","intMicronarratives","~~","traitneedsecurity",0.0947886374075046,0.0243797673162472,0.0196182924217369,0.0196182924217369,0.0196182924217369
"476","intMicronarratives","~~","ssectsec",0.185492969090298,-0.0712132550688504,-0.0247280104046645,-0.0247280104046645,-0.0247280104046645
"477","institution_trust_5","~","ssectsec",0.564298641558285,-0.025334087720892,-0.0684268533507008,-0.0394569464989262,-0.0394569464989262
"478","institution_trust_5","~","traitneedsecurity",1.35266938834502,-0.100868414216694,-0.117563682869766,-0.0677906949985677,-0.0677906949985677
"481","intMicronarratives","~","ssectsec",0.196862524956977,-0.0100618447907128,-0.0252208472041129,-0.0252208472041129,-0.0252208472041129
"482","intMicronarratives","~","traitneedsecurity",0.108901707566592,0.0192452632999687,0.0208162552507513,0.0208162552507513,0.0208162552507513
"485","intMainstream","~","ssectsec",0.929752361145073,-0.0280163490884515,-0.0528611311953844,-0.0528611311953844,-0.0528611311953844
"486","intMainstream","~","traitneedsecurity",8.28398695543089,0.215058955176045,0.175097172913327,0.175097172913327,0.175097172913327
"487","needsecurity","~","institution_trust_5",0.0846728761634929,0.12325223084821,0.0734320271856691,0.127346969325546,0.127346969325546
"488","needsecurity","~","intMicronarratives",3.68272715049554,-1.45247011481592,-0.932474955362159,-0.932474955362159,-0.932474955362159
"489","needsecurity","~","intMainstream",9.56233077172475,-1.69622507264121,-1.44667372647001,-1.44667372647001,-1.44667372647001
"490","gr_1","~","institution_trust_5",0.0637484544470098,0.193105715083807,0.193105715083807,0.669773898878946,0.669773898878946
"491","gr_1","~","intMicronarratives",0.0639170296341126,-0.36344001558546,-0.39162642160018,-0.78325284320036,-0.78325284320036
"492","gr_1","~","intMainstream",0.0642057233742439,0.380827888009348,0.545161441296279,1.09032288259256,1.09032288259256
"493","gr_1","~","needsecurity",0.0647141108065658,-0.0348323134325853,-0.0584644126099796,-0.116928825219959,-0.116928825219959
"494","gr_1","~","ssectsec",0.717335236166521,0.00893978869642494,0.0241461866263319,0.0482923732526638,0.0482923732526638
"495","gr_1","~","traitneedsecurity",0.186764059320111,-0.0115877239564288,-0.0135056698866048,-0.0270113397732096,-0.0270113397732096
"496","ssectsec","~","institution_trust_5",1.04451180815949,-0.0921555841560504,-0.0341193192241905,-0.0591702567010087,-0.0591702567010087
"497","ssectsec","~","intMicronarratives",0.990730031781768,-0.160729612695309,-0.064123001226852,-0.064123001226852,-0.064123001226852
"498","ssectsec","~","intMainstream",1.55409026905085,-0.145596438426593,-0.0771659734241714,-0.0771659734241714,-0.0771659734241714
"499","ssectsec","~","needsecurity",0.688395072012464,0.314897242231793,0.195684681219679,0.195684681219679,0.195684681219679
"500","ssectsec","~","gr_1",0.688476080997453,0.255387519409709,0.0945536657426951,0.0472768328713475,0.0945536657426951
"502","traitneedsecurity","~","institution_trust_5",0.0128418589938227,-0.00489336372435581,-0.00419845505867698,-0.00728102638675844,-0.00728102638675844
"503","traitneedsecurity","~","intMicronarratives",4.45215606774452,0.163175367532309,0.150860607462772,0.150860607462772,0.150860607462772
"504","traitneedsecurity","~","intMainstream",11.2872504429001,0.187903806040274,0.230788398968764,0.230788398968764,0.230788398968764
"505","traitneedsecurity","~","needsecurity",0.152267799948999,-0.0700587180246407,-0.100891241862155,-0.100891241862155,-0.100891241862155
"506","traitneedsecurity","~","gr_1",0.152131158007726,-0.056790082005317,-0.0487252982832974,-0.0243626491416487,-0.0487252982832974
